svlId,svlRecId,channelId,brdcstType,nwMask,optionMask,serviceType,channelNumber,serviceName,frequency,brdcstMedium,favorites1Index,favorites2Index,favorites3Index,favorites4Index,tslId,tslRecId,nwlId,nwlRecId,satlId,satlRecId,shortName,bandWidth,nwId,onId,tsId,progId,symRate,mod,pol,satRecId,nwName,barkerMask,sdtServiceType,hbbtvStatus,svcProName,mfType,categoryMask
3,157,30146689,2,1057295,1536,1,115,TRT TURK HD,11054,3,0,0,0,0,3,294,3,7,3,7,,0,1070,1070,31001,10606,30005,2,2,7,TRT,0,25,0,,0,0
3,179,30670977,2,1057295,9728,1,117,AGI TV,11062,3,0,0,0,0,3,315,0,0,3,7,,0,1071,1070,32203,13702,4820,2,1,7,,0,1,0,,0,0
3,170,39321729,2,1057295,1536,1,150,BEYAZ TV HD,12380,3,0,0,0,0,3,303,3,2,3,7,,0,1070,1070,41902,51201,27492,2,2,7,TURKSAT,0,25,0,,0,0
3,171,43253889,2,1057295,1536,1,165,A PARA HD,11999,3,0,0,0,0,3,304,3,3,3,7,,0,1070,1070,40504,16401,11667,2,2,7,{90DDA122-D72A-44F4-8716-F59713,0,1,0,,0,0
3,174,45875329,2,1057295,1536,1,175,A NEWS HD,11999,3,0,0,0,0,3,304,3,3,3,7,,0,1070,1070,40504,16400,11667,2,2,7,{90DDA122-D72A-44F4-8716-F59713,0,1,0,,0,0
3,176,46399617,2,1057295,1536,1,177,A2 HD,11999,3,0,0,0,0,3,304,3,3,3,7,,0,1070,1070,40504,16402,11667,2,2,7,{90DDA122-D72A-44F4-8716-F59713,0,1,0,,0,0
3,196,46661761,2,1057295,9728,1,178,CEM TV,12729,3,0,0,0,0,3,323,0,0,3,7,,0,1070,1070,30401,51642,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,197,47186049,2,1057295,9728,1,180,CGTN DOCUMENTARY HD,11855,3,0,0,0,0,3,325,0,0,3,7,,0,42,42,43305,16901,30005,2,2,7,,0,17,0,,0,0
3,198,47448193,2,1057295,9728,1,181,CGTN HD,11012,3,0,0,0,0,3,320,0,0,3,7,,0,42,42,30901,17011,30005,2,2,7,,0,17,0,,0,0
3,202,47972481,2,1059343,9728,1,183,EDGE SPORT HD,11880,3,0,0,0,0,3,322,0,0,3,7,,0,1070,1070,43402,15104,20003,2,1,7,,0,25,0,,0,0
3,178,51118209,2,1057295,1536,1,195,ADA TV,12610,3,0,0,0,0,3,314,3,2,3,7,,0,1070,1070,31402,53005,20830,2,1,7,TURKSAT,0,1,0,,0,0
3,182,54788225,2,1057295,1536,1,209,AKSU TV,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14608,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,184,55836801,2,1057295,1536,1,213,BENGï¿½ï¿½ Tï¿½,12685,3,0,0,0,0,3,317,3,2,3,7,,0,1070,1070,31502,51814,27500,2,1,7,TURKSAT,0,25,0,,0,0
3,216,59244673,2,1059343,9728,1,226,HABï¿½ï¿½TAT T,11853,3,0,0,0,0,3,328,0,0,3,7,,0,1070,1070,43401,14805,24996,2,1,7,,0,25,0,,0,0
3,217,59506817,2,1057295,9728,1,227,HABER PGM,10967,3,0,0,0,0,3,336,0,0,3,7,,0,0,65280,0,26,7918,2,2,7,,0,25,0,,0,0
3,186,59768961,2,1057295,1536,1,228,BEYKENT TV,12729,3,0,0,0,0,3,323,0,0,3,7,,0,1070,1070,30401,51639,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,190,62128257,2,1057295,1536,1,237,BRT 1 HD,12610,3,0,0,0,0,3,314,3,2,3,7,,0,1070,1070,31402,53002,20830,2,1,7,TURKSAT,0,25,0,,0,0
3,219,63438977,2,1057295,9728,1,242,IC YAPIMLAR,10967,3,0,0,0,0,3,336,0,0,3,7,,0,0,65280,0,1,7918,2,2,7,,0,25,0,,0,0
3,220,63701121,2,1059343,9728,1,243,ID HD,11789,3,0,0,0,0,3,330,0,0,3,7,,0,1070,1070,43203,16003,20003,2,1,7,,0,25,0,,0,0
3,191,64225409,2,1057295,1536,1,245,BRT 2 HD,12610,3,0,0,0,0,3,314,3,2,3,7,,0,1070,1070,31402,53001,20830,2,1,7,TURKSAT,0,25,0,,0,0
3,192,64487553,2,1057295,1536,1,246,BRT 3,12610,3,0,0,0,0,3,314,3,2,3,7,,0,1070,1070,31402,53000,20830,2,1,7,TURKSAT,0,1,0,,0,0
3,195,65011841,2,1057295,1536,1,248,CAY TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50820,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,199,65273985,2,1057295,1536,1,249,CIFTCI TV,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14611,27500,2,2,7,GUC TELEKOM,0,25,0,,0,0
3,201,65536129,2,1057295,1536,1,250,DRT DENIZLI,12729,3,0,0,0,0,3,323,0,0,3,7,,0,1070,1070,30401,51631,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,205,65798273,2,1057295,1536,1,251,ER TV,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14612,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,206,66322561,2,1057295,1536,1,253,ES TV,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14610,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,212,66846849,2,1057295,1536,1,255,GONCA TV,12423,3,0,0,0,0,3,335,3,2,3,7,,0,1070,1070,42101,50110,27500,2,2,7,TURKSAT,0,1,0,,0,0
3,213,67108993,2,1057295,1536,1,256,GRT TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50831,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,233,67371137,2,1057295,9728,1,257,KANAL 7,12096,3,0,0,0,0,3,337,3,5,3,7,,0,1070,1070,41002,11500,4801,2,1,7,KANAL 7,0,1,0,,0,0
3,215,67633281,2,1057295,1536,1,258,GUNEYDOGU TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50811,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,221,67895425,2,1057295,1536,1,259,K KARDELEN TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50834,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,222,71041153,2,1057295,1536,1,271,KANAL 12,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14645,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,223,71303297,2,1057295,1536,1,272,KANAL 15,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14622,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,224,71565441,2,1057295,1536,1,273,KANAL 23,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14621,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,241,72089729,2,1057295,9728,1,275,KARADENIZ TURK TV,11062,3,0,0,0,0,3,315,0,0,3,7,,0,1071,1070,32203,13701,4820,2,1,7,,0,1,0,,0,0
3,225,72876161,2,1057295,1536,1,278,KANAL 26,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14606,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,227,73400449,2,1057295,1536,1,280,KANAL 32,12685,3,0,0,0,0,3,317,3,2,3,7,,0,1070,1070,31502,51806,27500,2,1,7,TURKSAT,0,1,0,,0,0
3,228,74186881,2,1057295,1536,1,283,KANAL 33,12729,3,0,0,0,0,3,323,3,2,3,7,,0,1070,1070,30401,51627,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,230,74711169,2,1057295,1536,1,285,KANAL 58,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14642,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,234,84148353,2,1057295,1536,1,321,KANAL AVRUPA,12729,3,0,0,0,0,3,323,3,2,3,7,,0,1070,1070,30401,51624,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,235,94109825,2,1057295,1536,1,359,KANAL B,11916,3,0,0,0,0,3,332,3,2,3,7,,0,1070,1070,40101,51300,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,237,94371969,2,1057295,1536,1,360,KANAL FIRAT,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14614,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,238,98041985,2,1057295,1536,1,374,KANAL T,12610,3,0,0,0,0,3,314,3,2,3,7,,0,1070,1070,31402,53007,20830,2,1,7,TURKSAT,0,1,0,,0,0
3,239,98304129,2,1057295,1536,1,375,KANAL URFA,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50810,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,240,98566273,2,1057295,1536,1,376,KANAL V,12265,3,0,0,0,0,3,313,3,18,3,7,,0,1070,1070,41501,14601,27500,2,2,7,GUC TELEKOM,0,1,0,,0,0
3,258,99352705,2,1059343,9728,1,379,S SPORT,12188,3,0,0,0,0,3,306,0,0,3,7,,0,66,66,9,1904,27500,2,2,7,,0,25,0,,0,0
3,259,100139137,2,1059343,9728,1,382,S SPORT2,12188,3,0,0,0,0,3,306,0,0,3,7,,0,66,66,9,1902,27500,2,2,7,,0,25,0,,0,0
3,246,100401281,2,1057295,1536,1,383,KOY TV,12685,3,0,0,0,0,3,317,3,2,3,7,,0,1070,1070,31502,51815,27500,2,1,7,TURKSAT,0,1,0,,0,0
3,247,100663425,2,1057295,1536,1,384,KOZA TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50833,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,250,103547009,2,1057295,1536,1,395,LINE TV,12685,3,0,0,0,0,3,302,3,2,3,7,,0,1070,1070,31702,50813,30005,2,2,7,TURKSAT,0,1,0,,0,0
3,254,110624897,2,1057295,1536,1,422,ON4 TV,12729,3,0,0,0,0,3,323,3,2,3,7,,0,1070,1070,30401,51634,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,255,111411329,2,1057295,1536,1,425,PAMUKKALETV,12729,3,0,0,0,0,3,323,0,0,3,7,,0,1070,1070,30401,51630,30000,2,2,7,TURKSAT,0,1,0,,0,0
3,256,111673473,2,1057295,1536,1,426,RTR PLANETA,11558,3,0,0,0,0,3,318,3,2,3,7,,0,1070,1070,30601,51010,30005,2,2,7,TURKSAT,0,1,0,,0,0
